Symbol,National Common Name,Family,Author
1954,2,46,71
1954,2,46,74
1955,1516,46,467
1956,1517,46,60
1956,2,46,94
1956,2,46,94
1956,2,46,67
1956,2,46,18
1956,2,46,124
1957,1518,46,467
1957,2,46,71
1958,1519,46,36
1958,2,46,869
1958,2,46,139
1958,2,46,467
1958,2,46,467
1958,2,46,463
1958,2,46,504
1958,2,46,94
1958,2,46,94
1958,2,46,4
1959,1520,46,467
1959,2,46,467
1959,2,46,94
1959,2,46,94
1959,2,46,94
1960,1521,80,23
1961,1521,80,1018
1962,1522,80,199
1963,1523,81,36
1963,2,81,463
1963,2,81,88
1963,2,81,463
1963,2,81,65
1963,2,81,18
1964,2,81,1019
1964,2,81,1020
1964,2,81,126
1964,2,81,6
1965,1524,81,36
1966,1524,81,126
1966,2,81,287
1966,2,81,90
1966,2,81,438
1966,2,81,1020
1966,2,81,126
1966,2,81,60
1966,2,81,1021
1966,2,81,1022
1966,2,81,38
1967,1525,81,1021
1967,2,81,126
1967,2,81,1023
1967,2,81,131
1967,2,81,65
1968,1526,81,1024
1968,2,81,126
1969,1527,81,496
1970,1526,81,36
1971,1528,81,1025
1972,1528,81,1026
1972,2,81,438
1972,2,81,1022
1973,1529,8,36
1974,1530,82,14
1974,2,82,233
1975,1529,8,40
1975,2,8,194
1975,2,8,25
1975,2,8,40
1975,2,8,6
1975,2,8,42
1975,2,8,14
1975,2,8,194
1975,2,8,741
1976,1529,8,46
1976,2,8,58
1976,2,8,1027
1976,2,8,452
1976,2,8,372
1976,2,8,741
1976,2,8,1028
1977,1531,3,1029
1978,1532,82,43
1979,1533,45,639
1980,1532,82,1030
1980,2,82,1031
1980,2,82,23
1980,2,82,1032
1981,1533,45,603
1982,1534,82,14
1983,1535,45,1033
1984,1535,45,732
1984,2,45,85
1984,2,45,377
1984,2,45,85
1984,2,45,85
1984,2,45,1034
1984,2,45,1035
1984,2,45,68
1985,1536,8,42
1986,1536,8,1036
1986,2,8,25
1987,1537,8,25
1988,1538,18,58
1988,2,18,73
1989,1539,3,1037
1990,1540,82,5
1991,1541,8,14
1992,1541,8,1038
1993,1541,8,102
1994,1542,82,5
1995,1543,82,14
1996,1544,82,6
1997,1543,82,1039
1997,2,82,1031
1997,2,82,314
1997,2,82,14
1997,2,82,1031
1997,2,82,1031
1997,2,82,5
1998,1545,18,42
1999,1546,8,14
1999,2,8,5
2000,1547,8,25
2001,1545,18,1040
2001,2,18,14
2001,2,18,25
2001,2,18,18
2001,2,18,1041
2001,2,18,1042
2001,2,18,14
2001,2,18,196
2001,2,18,742
2002,1548,18,312
2002,2,18,6
2002,2,18,6
2002,2,18,6
2002,2,18,314
2002,2,18,1043
2002,2,18,233
2002,2,18,233
2002,2,18,1042
2002,2,18,6
2003,1549,82,14
2004,1549,82,155
2004,2,82,1031
2004,2,82,25
2005,1550,45,479
2005,2,45,94
2005,2,45,257
2006,1551,18,36
2006,2,18,83
2006,2,18,1044
2007,1552,3,575
2007,2,3,96
2007,2,3,83
2007,2,3,132
2008,1553,83,274
2009,1553,83,1045
2010,1554,82,162
2011,1555,82,162
2012,1556,82,162
2013,1557,82,249
2014,1558,8,102
2014,2,8,222
2015,1559,8,25
2016,1560,8,4
2016,2,8,25
2017,1561,8,124
2017,2,8,25
2017,2,8,271
2017,2,8,419
2017,2,8,8
2017,2,8,8
2018,1562,8,169
2019,1563,3,71
2020,1559,8,1046
2020,2,8,238
2020,2,8,25
2020,2,8,102
2020,2,8,67
2020,2,8,102
2021,1557,82,1047
2021,2,82,25
2021,2,82,1048
2021,2,82,314
2021,2,82,162
2021,2,82,1031
2021,2,82,1031
2021,2,82,302
2021,2,82,4
2022,1557,82,1048
2022,2,82,1031
2023,1559,8,741
2023,2,8,222
2023,2,8,102
2024,1557,82,314
2025,1564,3,567
2026,1565,3,868
2026,2,3,363
2026,2,3,157
2026,2,3,1049
2026,2,3,1050
2027,1566,8,741
2028,1567,20,482
2028,2,20,482
2029,1568,8,25
2029,2,8,102
2030,1569,82,8
2031,1566,8,1051
2031,2,8,25
2031,2,8,751
2031,2,8,14
2032,1570,8,25
2033,1570,8,1052
2033,2,8,302
2033,2,8,102
2034,1571,82,14
2035,1571,82,1053
2035,2,82,25
2036,1572,8,42
2036,2,8,25
2037,1573,3,109
2038,1574,8,4
2039,1574,8,1054
2039,2,8,102
2040,1575,82,314
2040,2,82,302
2041,1576,82,314
2042,1577,8,42
2042,2,8,6
2043,1578,8,25
2043,2,8,102
2043,2,8,567
2044,1579,82,14
2045,1579,82,1055
2045,2,82,1031
2045,2,82,249
2046,1580,8,42
2046,2,8,1056
2046,2,8,102
2046,2,8,102
2046,2,8,18
2046,2,8,6
2047,1581,82,162
2047,2,82,314
2048,1582,8,14
2049,1582,8,1057
2049,2,8,194
2049,2,8,102
2049,2,8,6
2050,1582,8,8
2050,2,8,61
2050,2,8,174
2050,2,8,102
2050,2,8,61
2051,1583,82,249
2052,1584,8,8
2053,1585,45,375
2054,1586,17,124
2055,1584,8,1058
2056,1585,45,1059
2057,1586,17,1060
2057,2,17,1061
2057,2,17,1061
2057,2,17,301
2057,2,17,71
2057,2,17,79
2057,2,17,400
2058,1587,82,14
2059,1587,82,1062
2059,2,82,249
2060,1588,82,23
2061,1589,8,336
2061,2,8,1028
2061,2,8,630
2062,1590,3,423
2062,2,3,142
2063,1591,20,7
2064,1592,8,14
2065,1593,8,36
2066,1594,82,1063
2067,1595,18,407
2068,1594,82,1064
2069,1595,18,1065
2069,2,18,73
2069,2,18,14
2070,1596,3,221
2071,1597,82,139
2072,1310,3,130
2073,1598,45,36
2074,1599,25,1066
2075,1600,82,249
2076,1600,82,23
2076,2,82,42
2076,2,82,42
2076,2,82,302
2077,1600,82,1067
2078,1600,82,314
2078,2,82,1031
2078,2,82,162
2079,1601,8,450
2080,1602,8,8
2081,1603,82,249
2081,2,82,162
2082,1603,82,1068
2083,1604,82,7
2083,2,82,25
2084,1605,8,25
2085,1606,82,25
2086,1606,82,1069
2086,2,82,1031
2087,1606,82,314
2087,2,82,196
2088,1607,8,8
2088,2,8,198
2088,2,8,6
2088,2,8,741
2089,1608,82,25
2090,1608,82,314
2090,2,82,7
2090,2,82,162
2091,1608,82,314
2091,2,82,314
2092,1608,82,1070
2092,2,82,302
2092,2,82,314
2092,2,82,302
2092,2,82,42
2092,2,82,662
2092,2,82,314
2092,2,82,162
2092,2,82,162
2093,1609,3,69
2094,1610,3,83
2095,1611,8,4
2095,2,8,4
2096,1610,3,1071
2096,2,3,55
2096,2,3,318
2097,1612,82,14
2098,1613,3,96
2098,2,3,28
2098,2,3,54
2098,2,3,1072
2099,1612,82,8
2099,2,82,1031
2099,2,82,1031
2099,2,82,25
2100,1614,82,314
2100,2,82,1031
2100,2,82,314
2100,2,82,1031
2100,2,82,1031
2100,2,82,249
2101,1615,25,1066
2102,1616,8,1073
2103,1615,25,203
2104,1616,8,1073
2104,2,8,295
2104,2,8,751
2105,1616,8,1073
2106,1615,25,102
2106,2,25,968
2107,1616,8,1073
2107,2,8,42
2107,2,8,40
2107,2,8,102
2107,2,8,751
2107,2,8,102
2107,2,8,1074
2108,1616,8,1073
2108,2,8,295
2108,2,8,295
2108,2,8,751
2108,2,8,751
2109,1616,8,1073
2109,2,8,295
2109,2,8,751
2110,1616,8,1073
2110,2,8,295
2110,2,8,222
2110,2,8,751
2111,1616,8,1075
2112,1616,8,1075
2112,2,8,42
2112,2,8,73
2112,2,8,1076
2112,2,8,102
2113,1616,8,1073
2113,2,8,295
2113,2,8,295
2113,2,8,102
2113,2,8,751
2113,2,8,751
2113,2,8,1073
2114,1616,8,1073
2114,2,8,295
2114,2,8,295
2114,2,8,6
2114,2,8,751
2115,1616,8,1073
2115,2,8,295
2115,2,8,222
2116,1617,8,6
2117,1618,83,274
2118,1619,82,14
2119,1619,82,1077
2119,2,82,662
2120,1619,82,1043
2120,2,82,1031
2120,2,82,4
2120,2,82,662
2120,2,82,71
2121,1620,82,314
2121,2,82,139
2122,1621,8,1073
2123,1622,82,124
2124,1621,8,1073
2124,2,8,672
2124,2,8,102
2125,1621,8,1073
2125,2,8,295
2125,2,8,745
2126,1622,82,314
2127,1621,8,1073
2127,2,8,42
2127,2,8,295
2127,2,8,745
2128,1621,8,359
2128,2,8,42
2128,2,8,295
2129,1623,3,363
2130,1624,82,314
2131,1625,8,42
2132,1625,8,102
2132,2,8,4
2133,1625,8,1078
2133,2,8,42
2133,2,8,102
2133,2,8,102
2133,2,8,102
2134,1626,3,1079
2134,2,3,71
2134,2,3,54
2135,1623,3,1080
2135,2,3,69
2135,2,3,567
2135,2,3,478
2135,2,3,139
2136,1627,8,36
2137,1627,8,1081
2137,2,8,676
2137,2,8,94
2137,2,8,274
2138,1628,3,53
2138,2,3,363
2138,2,3,1082
2138,2,3,375
2138,2,3,1083
2138,2,3,36
2139,1629,3,130
2139,2,3,71
2139,2,3,567
2140,1630,8,4
2140,2,8,25
2141,1631,16,36
2142,1632,8,14
2143,1633,8,219
2143,2,8,102
2143,2,8,6
2144,1632,8,1084
2144,2,8,102
2144,2,8,1084
2145,1634,82,14
2146,1635,18,36
2146,2,18,83
2147,1636,82,314
2148,1637,3,318
2149,1637,3,375
2149,2,3,43
2150,1638,82,23
2150,2,82,1031
2150,2,82,1031
2150,2,82,314
2150,2,82,314
2150,2,82,1085
2151,1639,8,42
2152,1640,3,363
2152,2,3,65
2152,2,3,124
2153,1641,8,58
2154,1641,8,102
2154,2,8,14
2155,1641,8,1086
2155,2,8,102
2156,1642,8,82
2157,1642,8,1087
2157,2,8,1088
2157,2,8,423
2157,2,8,25
2157,2,8,102
2157,2,8,102
2157,2,8,210
2157,2,8,58
2158,1643,8,73
2159,1643,8,1089
2159,2,8,25
2159,2,8,302
2159,2,8,102
2160,1644,82,43
2161,1644,82,1090
2162,1645,3,579
2162,2,3,53
2162,2,3,29
2163,1646,3,229
2163,2,3,368
2163,2,3,94
2163,2,3,14
2164,1647,82,314
2164,2,82,387
2165,1648,8,102
2165,2,8,302
2166,1649,82,43
2167,1649,82,314
2167,2,82,4
2168,1649,82,8
2168,2,82,1031
2168,2,82,42
2168,2,82,40
2168,2,82,5
2169,1649,82,1031
2170,1649,82,1031
2170,2,82,1031
2170,2,82,279
2171,1649,82,1091
2172,1650,8,126
2173,1651,8,25
2174,1651,8,102
2175,1651,8,232
2175,2,8,102
2176,1652,8,419
2177,1653,8,6
2178,1654,82,314
2178,2,82,302
2179,1655,3,221
2179,2,3,541
2180,1656,45,94
2181,1657,8,42
2181,2,8,42
2182,1658,82,196
2182,2,82,5
2183,1659,8,1092
2184,1660,16,36
2185,1661,18,36
2186,1662,17,36
2187,1663,32,708
2188,1663,32,549
2188,2,32,122
2188,2,32,25
2188,2,32,122
2188,2,32,279
2188,2,32,42
2189,1663,32,708
2190,1664,73,147
2191,1665,73,1093
2191,2,73,147
2191,2,73,454
2191,2,73,454
2191,2,73,147
2191,2,73,1094
2191,2,73,1093
2191,2,73,417
2191,2,73,1093
2191,2,73,90
2191,2,73,10
2191,2,73,256
2191,2,73,287
2191,2,73,287
2191,2,73,147
2191,2,73,147
2191,2,73,6
2192,1666,73,1095
2193,1667,73,1093
2193,2,73,147
2193,2,73,494
2193,2,73,287
2193,2,73,454
2194,1666,73,1093
2194,2,73,1096
2194,2,73,6
2194,2,73,1097
2194,2,73,256
2194,2,73,287
2195,1666,73,1098
2195,2,73,454
2195,2,73,147
2195,2,73,1093
2195,2,73,793
2195,2,73,287
2196,1668,33,287
2196,2,33,67
2196,2,33,287
2196,2,33,287
2196,2,33,105
2196,2,33,275
2196,2,33,162
2196,2,33,162
2196,2,33,162
2197,1669,84,1099
2197,2,84,281
2198,519,8,14
2199,660,18,274
2200,1670,33,287
2200,2,33,219
2201,1671,33,36
2201,2,33,6
2201,2,33,326
2202,1672,33,1100
2202,2,33,139
2202,2,33,858
2202,2,33,65
2203,1673,33,139
2204,1673,33,1101
2204,2,33,793
2204,2,33,105
2204,2,33,287
2204,2,33,231
2204,2,33,710
2205,1674,8,14
2205,2,8,82
2205,2,8,156
2205,2,8,38
2206,1675,8,42
2206,2,8,126
2206,2,8,25
2207,1676,33,36
2208,1676,33,1102
2208,2,33,1103
2208,2,33,1104
2208,2,33,527
2208,2,33,6
2208,2,33,326
2209,1677,33,67
2209,2,33,1105
2209,2,33,105
2209,2,33,83
2209,2,33,66
2209,2,33,1106
2210,1678,57,195
2211,1679,57,896
2211,2,57,210
2211,2,57,195
2212,1680,8,741
2212,2,8,222
2212,2,8,745
2212,2,8,868
2212,2,8,42
2212,2,8,14
2213,1680,8,123
2214,1681,8,14
2215,1681,8,1107
2215,2,8,36
2215,2,8,42
2215,2,8,733
2215,2,8,1108
2215,2,8,42
2215,2,8,648
2215,2,8,94
2215,2,8,94
2215,2,8,94
2215,2,8,691
2215,2,8,691
2215,2,8,94
2216,1682,8,42
2216,2,8,42
2216,2,8,42
2216,2,8,6
2216,2,8,42
2216,2,8,42
2216,2,8,42
2216,2,8,4
2216,2,8,691
2216,2,8,1109
2216,2,8,1110
2216,2,8,94
2216,2,8,1110
2216,2,8,691
2216,2,8,94
2216,2,8,1111
2216,2,8,1111
2216,2,8,1111
2217,1683,33,242
2217,2,33,162
2218,1684,8,741
2218,2,8,222
2218,2,8,7
2219,1685,33,124
2219,2,33,74
2219,2,33,710
2219,2,33,52
2220,1686,8,1112
2220,2,8,127
2220,2,8,36
2220,2,8,1113
2221,1686,8,1112
2221,2,8,127
2221,2,8,25
2221,2,8,103
2221,2,8,174
2222,1687,33,36
2222,2,33,326
2223,1688,33,387
2224,1689,8,14
2224,2,8,662
2224,2,8,662
2224,2,8,25
2225,1690,84,36
2226,1691,18,312
2226,2,18,38
2227,1692,33,36
2227,2,33,6
2227,2,33,326
2228,1693,33,36
2229,519,8,84
2230,1694,33,287
2230,2,33,287
2230,2,33,919
2230,2,33,743
2230,2,33,879
2230,2,33,879
2231,1695,33,142
2231,2,33,879
2231,2,33,25
2231,2,33,479
2231,2,33,124
2231,2,33,6
2231,2,33,162
2231,2,33,710
2231,2,33,162
2231,2,33,710
2231,2,33,38
2232,1696,57,195
2233,1697,18,274
2234,1698,8,84
2235,1699,18,275
2236,1700,8,60
2236,2,8,127
2237,1701,8,29
2238,1702,53,54
2238,2,53,192
2238,2,53,14
2239,1703,53,36
2240,1704,8,58
2240,2,8,14
2240,2,8,210
2240,2,8,1114
2241,1597,82,77
2241,2,82,28
2241,2,82,371
2241,2,82,326
2241,2,82,36
2242,1597,82,9
2243,1705,14,1115
2244,1705,14,43
2245,1706,3,55
2245,2,3,1116
2246,1707,3,668
2247,1708,3,636
2248,1709,3,1117
2248,2,3,1117
2248,2,3,67
2248,2,3,194
2249,1710,3,6
2249,2,3,137
2249,2,3,55
2250,1711,3,6
2251,1712,3,547
2251,2,3,38
2252,1713,3,6
2252,2,3,1118
2253,1714,3,40
2253,2,3,1119
2253,2,3,1118
2253,2,3,38
2253,2,3,55
2254,1715,3,1120
2255,1715,3,1121
2255,2,3,71
2255,2,3,6
2255,2,3,18
2255,2,3,18
2255,2,3,547
2255,2,3,547
2255,2,3,547
2256,1716,3,6
2256,2,3,1122
2256,2,3,111
2257,1717,85,25
2258,1717,85,219
2259,1718,85,25
2259,2,85,1123
2260,1719,3,36
2261,1719,3,1124
2261,2,3,142
2261,2,3,372
2261,2,3,375
2262,1719,3,796
2262,2,3,94
2262,2,3,94
2262,2,3,1125
2262,2,3,527
2262,2,3,723
2262,2,3,581
2262,2,3,40
2263,1720,3,6
2264,1720,3,1126
2264,2,3,1118
2265,1720,3,1127
2265,2,3,102
2265,2,3,1118
2265,2,3,137
2265,2,3,1126
2266,1721,3,40
2267,1722,3,36
2268,1723,3,110
2269,1724,3,55
2270,1725,85,219
2271,1725,85,232
2272,1726,85,219
2272,2,85,25
2273,1727,14,9
2274,1728,45,288
2275,1729,45,288
2276,1729,45,1128
2276,2,45,73
2277,1730,86,480
2278,1731,14,1099
2279,1731,14,723
2279,2,14,6
2279,2,14,1099
2280,1732,8,26
2281,1733,8,203
2282,1734,87,82
2283,1735,87,82
2283,2,87,6
2284,1736,88,1129
2285,1737,88,1129
2286,1737,88,1130
2286,2,88,591
2287,1738,88,14
2288,1738,88,888
2288,2,88,25
2288,2,88,25
2288,2,88,25
2288,2,88,48
2288,2,88,48
2288,2,88,43
2289,1739,88,153
2290,1740,14,36
2291,1741,56,9
2291,2,56,36
2291,2,56,456
2291,2,56,816
2292,1742,57,23
2292,2,57,1131
2292,2,57,6
2292,2,57,112
2293,1743,88,36
2293,2,88,94
2293,2,88,72
2293,2,88,162
2293,2,88,1123
2293,2,88,25
2293,2,88,1132
2294,1744,88,23
2295,1744,88,1133
2296,1745,56,9
2297,1746,89,36
2298,1747,57,154
2299,1748,17,14
2299,2,17,62
2299,2,17,125
2300,1749,88,36
2301,1750,56,1134
2302,1751,56,377
2302,2,56,1135
2302,2,56,47
2303,1752,57,1136
2303,2,57,1137
2304,1753,23,230
2305,1753,23,94
2305,2,23,162
2306,1754,23,230
2306,2,23,7
2306,2,23,8
2307,1755,17,36
2308,1756,89,25
2309,1757,23,77
2310,1758,57,43
2310,2,57,79
2311,1759,88,494
2311,2,88,73
2311,2,88,73
2311,2,88,1138
2311,2,88,94
2311,2,88,94
2311,2,88,72
2311,2,88,94
2311,2,88,73
2312,1760,17,242
2312,2,17,124
2312,2,17,6
2313,1761,57,179
2313,2,57,6
2313,2,57,42
2313,2,57,6
2313,2,57,6
2313,2,57,6
2313,2,57,112
2313,2,57,79
2313,2,57,6
2313,2,57,6
2313,2,57,226
2314,1762,14,36
2315,1762,14,1139
2315,2,14,219
2315,2,14,6
2315,2,14,406
2315,2,14,233
2315,2,14,71
2316,1763,14,1140
2317,1763,14,1139
2317,2,14,6
2317,2,14,94
2317,2,14,6
2317,2,14,6
2317,2,14,23
2317,2,14,233
2317,2,14,504
2318,1763,14,1139
2318,2,14,6
2318,2,14,122
2318,2,14,6
2318,2,14,6
2318,2,14,6
2318,2,14,751
2319,1764,36,37
2319,2,36,249
2319,2,36,1141
2320,1765,66,36
2321,1766,36,329
2322,1767,66,1142
2322,2,66,36
2323,1768,90,36
2323,2,90,349
2323,2,90,570
2323,2,90,65
2323,2,90,1143
2323,2,90,8
2323,2,90,375
2323,2,90,36
2323,2,90,723
2323,2,90,211
2323,2,90,1144
2323,2,90,58
2324,1769,8,124
2325,1770,90,23
2326,1771,12,1145
2326,2,12,1146
2327,1772,90,36
2327,2,90,251
2327,2,90,791
2327,2,90,58
2327,2,90,58
2327,2,90,6
2327,2,90,58
2327,2,90,1144
2327,2,90,432
2327,2,90,54
2327,2,90,43
2328,1773,90,968
2328,2,90,102
2329,1774,46,1147
2330,1775,46,25
2331,1775,46,1147
2331,2,46,67
2331,2,46,122
2331,2,46,6
2331,2,46,42
2331,2,46,279
2331,2,46,279
2331,2,46,279
2332,1776,31,6
2333,1769,8,1148
2334,1777,21,36
2335,1778,12,36
2336,1779,8,483
2337,1780,90,36
2338,1781,90,221
2339,1781,90,1149
2339,2,90,25
2339,2,90,302
2340,1782,90,187
2340,2,90,36
2341,1777,21,36
2342,1779,8,188
2342,2,8,262
2342,2,8,25
2342,2,8,1150
2342,2,8,222
2343,1783,8,43
2344,1783,8,1151
2344,2,8,4
2344,2,8,6
2345,1784,8,1148
2346,1784,8,1152
2346,2,8,58
2346,2,8,4
2346,2,8,6
2347,1785,8,188
2347,2,8,529
2347,2,8,1150
2347,2,8,1153
2347,2,8,222
2348,1786,46,25
2348,2,46,6
2348,2,46,279
2348,2,46,279
2348,2,46,279
2349,1787,46,25
2350,1788,8,25
2351,1789,90,36
2352,1790,90,139
2352,2,90,124
2352,2,90,1154
2352,2,90,94
2352,2,90,58
2353,1789,90,40
2353,2,90,194
2353,2,90,504
2353,2,90,6
2353,2,90,94
2353,2,90,25
2353,2,90,504
2354,1789,90,1155
2354,2,90,1155
2355,1791,31,36
2356,1792,90,36
2357,1792,90,1156
2358,1793,46,26
2359,1794,57,179
2359,2,57,6
2359,2,57,6
2359,2,57,1157
2359,2,57,1157
2359,2,57,1158
2359,2,57,25
2359,2,57,1157
2359,2,57,25
2359,2,57,25
2359,2,57,42
2359,2,57,25
2359,2,57,42
2359,2,57,38
2359,2,57,42
2360,1795,57,300
2360,2,57,457
2360,2,57,74
2361,1796,14,276
2361,2,14,447
2361,2,14,94
2361,2,14,274
2361,2,14,47
2362,1797,57,1159
2363,1797,57,1160
2363,2,57,60
2363,2,57,42
2363,2,57,6
2363,2,57,42
2363,2,57,139
2363,2,57,194
2363,2,57,85
2363,2,57,341
2363,2,57,85
2363,2,57,23
2363,2,57,242
2363,2,57,481
2363,2,57,4
2363,2,57,606
2363,2,57,341
2363,2,57,38
2364,1797,57,1160
2364,2,57,42
2364,2,57,1160
2364,2,57,287
2364,2,57,86
2364,2,57,67
2364,2,57,468
2365,1798,57,179
2366,1798,57,1161
2366,2,57,162
2366,2,57,38
2367,1799,83,219
2368,1799,83,1162
2368,2,83,38
2368,2,83,162
2368,2,83,273
2369,1799,83,67
2369,2,83,6
2369,2,83,41
2370,1800,57,791
2370,2,57,287
2370,2,57,1160
2371,1801,83,73
2371,2,83,94
2371,2,83,23
2371,2,83,218
2371,2,83,94
2372,1802,83,280
2373,1802,83,1163
2374,1803,83,67
2374,2,83,25
2375,1804,83,38
2375,2,83,287
2375,2,83,219
2376,1805,83,36
2377,1806,57,43
2377,2,57,38
2377,2,57,4
2377,2,57,38
2377,2,57,36
2378,1807,83,188
2378,2,83,1164
2379,1808,14,82
2380,1808,14,557
2380,2,14,85
2380,2,14,65
2380,2,14,6
2380,2,14,6
2380,2,14,18
2381,1809,57,36
2382,1810,57,77
2383,1811,57,1165
2384,1812,57,287
2384,2,57,71
2384,2,57,42
2385,1813,57,1166
2385,2,57,38
2385,2,57,672
2385,2,57,74
2385,2,57,457
2385,2,57,287
2386,1814,83,36
2387,1815,83,36
2388,1816,83,947
2389,1817,14,36
2390,1818,14,290
2391,1818,14,71
2391,2,14,38
2391,2,14,62
2391,2,14,6
2391,2,14,42
2392,1819,57,1159
2393,1819,57,1167
2393,2,57,1168
2393,2,57,891
2394,1820,57,791
2394,2,57,71
2394,2,57,4
2394,2,57,112
2394,2,57,1160
2394,2,57,67
2394,2,57,273
2394,2,57,1165
2395,1821,57,1160
2395,2,57,5
2396,1822,14,124
2397,1822,14,395
2397,2,14,42
2397,2,14,124
2397,2,14,195
2398,1822,14,1169
2398,2,14,42
2398,2,14,47
2398,2,14,275
2399,1823,14,36
2400,1824,83,479
2401,1824,83,273
2401,2,83,6
2401,2,83,6
2401,2,83,79
2401,2,83,636
2401,2,83,38
2401,2,83,71
2402,1825,20,6
2402,2,20,73
2402,2,20,1170
2402,2,20,25
2402,2,20,38
2403,1826,20,482
2403,2,20,183
2404,1827,20,10
2405,1828,20,483
2406,1825,20,6
2407,1829,20,171
2408,1830,20,249
2408,2,20,25
2409,1831,20,6
2409,2,20,102
2409,2,20,102
2410,1832,49,1171
2411,1833,32,9
2412,1834,27,36
2413,1835,49,14
2414,1835,49,1172
2414,2,49,14
2414,2,49,733
2415,1836,49,148
2415,2,49,1173
2415,2,49,1173
2415,2,49,162
2415,2,49,733
2415,2,49,808
2415,2,49,249
2415,2,49,808
2415,2,49,42
2415,2,49,25
2416,1837,3,1174
2416,2,3,130
2417,1838,49,14
2417,2,49,162
2417,2,49,162
2417,2,49,73
2417,2,49,1175
2417,2,49,1175
2417,2,49,1176
2417,2,49,733
2417,2,49,235
2417,2,49,689
2417,2,49,733
2418,1839,32,1177
2418,2,32,36
2419,1840,8,107
2419,2,8,36
2419,2,8,1178
2419,2,8,486
2419,2,8,486
2420,1841,8,84
2421,1842,12,36
2422,1843,21,36
2423,1844,32,650
2424,1845,49,1179
2424,2,49,1143
2424,2,49,1143
2424,2,49,86
2424,2,49,4
2424,2,49,4
2425,1846,3,23
2426,1846,3,1180
2426,2,3,85
2426,2,3,18
2426,2,3,130
2427,1847,12,36
2427,2,12,1181
2427,2,12,247
2427,2,12,534
2428,1848,21,124
2428,2,21,14
2428,2,21,23
2429,1849,27,36
2429,2,27,18
2429,2,27,18
2429,2,27,18
2429,2,27,94
2429,2,27,1182
2430,1850,91,25
2431,1851,91,25
2432,1851,91,712
2432,2,91,219
2432,2,91,225
2433,1852,91,1183
2433,2,91,1184
2433,2,91,79
2434,1853,3,71
2434,2,3,5
2434,2,3,110
2434,2,3,85
2434,2,3,94
2434,2,3,112
2434,2,3,71
2435,1854,21,36
2435,2,21,224
2436,1855,3,275
2437,1856,21,36
2438,1857,8,36
2439,1858,8,4
2439,2,8,156
2439,2,8,36
2440,1859,8,14
2440,2,8,468
2441,1860,8,36
2441,2,8,1185
2442,1861,48,60
2442,2,48,511
2442,2,48,18
2442,2,48,40
2442,2,48,809
2443,1862,48,275
2444,1863,48,275
2444,2,48,6
2444,2,48,1186
2444,2,48,94
2444,2,48,6
2445,1864,8,259
2446,1865,8,25
2447,1865,8,259
2448,1866,11,36
2449,1867,39,238
2450,1868,8,42
2451,1868,8,1187
2452,1868,8,259
2453,1869,8,42
2454,1870,92,480
2455,1871,8,42
2456,1871,8,259
2457,1872,8,82
2458,1871,8,1188
2459,1870,92,8
2459,2,92,1189
2460,1873,11,43
2460,2,11,94
2461,1874,8,229
2462,1874,8,741
2462,2,8,6
2463,1874,8,1190
2463,2,8,25
2464,1875,8,1191
2464,2,8,242
2464,2,8,58
2464,2,8,14
2465,1876,8,259
2466,1877,39,230
2466,2,39,38
2466,2,39,1192
2467,1878,8,1193
2468,1878,8,61
2468,2,8,4
2469,1878,8,259
2469,2,8,6
2470,1878,8,376
2471,1879,8,42
2472,1879,8,259
2473,1879,8,1194
2474,1880,23,230
2475,1880,23,1195
2475,2,23,162
2475,2,23,54
2476,1881,8,536
2477,1882,23,221
2478,1883,8,25
2478,2,8,58
2478,2,8,42
2478,2,8,42
2478,2,8,454
2478,2,8,42
2478,2,8,210
2479,1884,8,1196
2479,2,8,42
2479,2,8,42
2479,2,8,475
2479,2,8,6
2479,2,8,42
2479,2,8,222
2479,2,8,302
2479,2,8,302
2479,2,8,42
2479,2,8,124
2479,2,8,210
2479,2,8,302
2479,2,8,210
2480,1885,8,475
2481,1886,38,1197
2482,1887,38,1198
2482,2,38,1020
2482,2,38,1199
2482,2,38,1198
2483,1888,38,1200
2483,2,38,28
2483,2,38,449
2483,2,38,1201
2483,2,38,1202
2484,1889,13,186
2484,2,13,1203
2485,1886,38,1200
2486,1890,20,42
2487,1891,13,36
2487,2,13,1204
2488,1892,20,219
2488,2,20,192
2489,1893,13,36
2490,1894,13,290
2491,1895,25,1205
2491,2,25,203
2492,1896,25,1185
2493,1897,25,1185
2494,1898,25,203
2494,2,25,94
2494,2,25,74
2494,2,25,6
2494,2,25,194
2494,2,25,85
2494,2,25,42
2495,1899,25,203
2495,2,25,203
2495,2,25,42
2496,1900,39,479
2497,1901,25,203
2498,1902,8,25
2499,1903,8,203
2500,1904,18,1206
2501,1900,39,479
2502,1905,25,1205
2502,2,25,171
2503,1902,8,25
2504,1906,16,147
2505,1907,16,147
2506,1908,18,421
2506,2,18,14
2507,1909,8,36
2507,2,8,1207
2507,2,8,63
2507,2,8,1207
2507,2,8,259
2507,2,8,63
2507,2,8,210
2507,2,8,6
2507,2,8,809
2508,1910,8,36
2509,1911,8,94
2509,2,8,14
2510,1912,93,94
2510,2,93,1208
2510,2,93,73
2511,1913,21,14
2512,1913,21,1209
2513,1913,21,1209
2513,2,21,312
2513,2,21,312
2513,2,21,67
2513,2,21,1210
2513,2,21,312
2513,2,21,312
2513,2,21,6
2513,2,21,18
2513,2,21,4
2513,2,21,824
2513,2,21,6
2514,1914,61,290
